"actor_id";"film_id";"last_update"
28;597;"2017-09-22 10:28:51"
28;619;"2017-09-22 10:28:51"
28;625;"2017-09-22 10:28:51"
28;652;"2017-09-22 10:28:51"
28;679;"2017-09-22 10:28:51"
28;743;"2017-09-22 10:28:51"
28;790;"2017-09-22 10:28:51"
28;793;"2017-09-22 10:28:51"
28;816;"2017-09-22 10:28:51"
28;827;"2017-09-22 10:28:51"
28;835;"2017-09-22 10:28:51"
28;879;"2017-09-22 10:28:51"
28;908;"2017-09-22 10:28:51"
28;953;"2017-09-22 10:28:51"
28;973;"2017-09-22 10:28:51"
28;994;"2017-09-22 10:28:51"
29;10;"2017-09-22 10:28:51"
29;79;"2017-09-22 10:28:51"
29;105;"2017-09-22 10:28:51"
29;110;"2017-09-22 10:28:51"
29;131;"2017-09-22 10:28:51"
29;133;"2017-09-22 10:28:51"
29;172;"2017-09-22 10:28:51"
29;226;"2017-09-22 10:28:51"
29;273;"2017-09-22 10:28:51"
29;282;"2017-09-22 10:28:51"
29;296;"2017-09-22 10:28:51"
29;311;"2017-09-22 10:28:51"
29;335;"2017-09-22 10:28:51"
29;342;"2017-09-22 10:28:51"
29;436;"2017-09-22 10:28:51"
29;444;"2017-09-22 10:28:51"
29;449;"2017-09-22 10:28:51"
29;462;"2017-09-22 10:28:51"
29;482;"2017-09-22 10:28:51"
29;488;"2017-09-22 10:28:51"
29;519;"2017-09-22 10:28:51"
29;547;"2017-09-22 10:28:51"
29;590;"2017-09-22 10:28:51"
29;646;"2017-09-22 10:28:51"
29;723;"2017-09-22 10:28:51"
29;812;"2017-09-22 10:28:51"
29;862;"2017-09-22 10:28:51"
29;928;"2017-09-22 10:28:51"
29;944;"2017-09-22 10:28:51"
30;1;"2017-09-22 10:28:51"
30;53;"2017-09-22 10:28:51"
30;64;"2017-09-22 10:28:51"
30;69;"2017-09-22 10:28:51"
30;77;"2017-09-22 10:28:51"
30;87;"2017-09-22 10:28:51"
30;260;"2017-09-22 10:28:51"
30;262;"2017-09-22 10:28:51"
30;286;"2017-09-22 10:28:51"
30;292;"2017-09-22 10:28:51"
30;301;"2017-09-22 10:28:51"
30;318;"2017-09-22 10:28:51"
30;321;"2017-09-22 10:28:51"
30;357;"2017-09-22 10:28:51"
30;565;"2017-09-22 10:28:51"
30;732;"2017-09-22 10:28:51"
30;797;"2017-09-22 10:28:51"
30;838;"2017-09-22 10:28:51"
30;945;"2017-09-22 10:28:51"
31;88;"2017-09-22 10:28:51"
31;146;"2017-09-22 10:28:51"
31;163;"2017-09-22 10:28:51"
31;164;"2017-09-22 10:28:51"
31;188;"2017-09-22 10:28:51"
31;299;"2017-09-22 10:28:51"
31;308;"2017-09-22 10:28:51"
31;368;"2017-09-22 10:28:51"
31;380;"2017-09-22 10:28:51"
31;431;"2017-09-22 10:28:51"
31;585;"2017-09-22 10:28:51"
31;637;"2017-09-22 10:28:51"
31;700;"2017-09-22 10:28:51"
31;739;"2017-09-22 10:28:51"
31;793;"2017-09-22 10:28:51"
31;802;"2017-09-22 10:28:51"
31;880;"2017-09-22 10:28:51"
31;978;"2017-09-22 10:28:51"
32;65;"2017-09-22 10:28:51"
32;84;"2017-09-22 10:28:51"
32;103;"2017-09-22 10:28:51"
32;112;"2017-09-22 10:28:51"
32;136;"2017-09-22 10:28:51"
32;197;"2017-09-22 10:28:51"
32;199;"2017-09-22 10:28:51"
32;219;"2017-09-22 10:28:51"
32;309;"2017-09-22 10:28:51"
32;312;"2017-09-22 10:28:51"
32;401;"2017-09-22 10:28:51"
32;427;"2017-09-22 10:28:51"
32;431;"2017-09-22 10:28:51"
32;523;"2017-09-22 10:28:51"
32;567;"2017-09-22 10:28:51"
32;585;"2017-09-22 10:28:51"
32;606;"2017-09-22 10:28:51"
32;651;"2017-09-22 10:28:51"
32;667;"2017-09-22 10:28:51"
32;669;"2017-09-22 10:28:51"
32;815;"2017-09-22 10:28:51"
32;928;"2017-09-22 10:28:51"
32;980;"2017-09-22 10:28:51"
33;56;"2017-09-22 10:28:51"
33;112;"2017-09-22 10:28:51"
33;135;"2017-09-22 10:28:51"
33;154;"2017-09-22 10:28:51"
33;214;"2017-09-22 10:28:51"
33;252;"2017-09-22 10:28:51"
33;305;"2017-09-22 10:28:51"
33;306;"2017-09-22 10:28:51"
33;473;"2017-09-22 10:28:51"
33;489;"2017-09-22 10:28:51"
33;574;"2017-09-22 10:28:51"
33;618;"2017-09-22 10:28:51"
33;667;"2017-09-22 10:28:51"
33;694;"2017-09-22 10:28:51"
33;712;"2017-09-22 10:28:51"
33;735;"2017-09-22 10:28:51"
33;737;"2017-09-22 10:28:51"
33;754;"2017-09-22 10:28:51"
33;775;"2017-09-22 10:28:51"
33;878;"2017-09-22 10:28:51"
33;881;"2017-09-22 10:28:51"
33;965;"2017-09-22 10:28:51"
33;972;"2017-09-22 10:28:51"
33;993;"2017-09-22 10:28:51"
34;43;"2017-09-22 10:28:51"
34;90;"2017-09-22 10:28:51"
34;119;"2017-09-22 10:28:51"
34;125;"2017-09-22 10:28:51"
34;172;"2017-09-22 10:28:51"
34;182;"2017-09-22 10:28:51"
34;244;"2017-09-22 10:28:51"
34;336;"2017-09-22 10:28:51"
34;389;"2017-09-22 10:28:51"
34;393;"2017-09-22 10:28:51"
34;438;"2017-09-22 10:28:51"
34;493;"2017-09-22 10:28:51"
34;502;"2017-09-22 10:28:51"
34;525;"2017-09-22 10:28:51"
34;668;"2017-09-22 10:28:51"
34;720;"2017-09-22 10:28:51"
34;779;"2017-09-22 10:28:51"
34;788;"2017-09-22 10:28:51"
34;794;"2017-09-22 10:28:51"
34;836;"2017-09-22 10:28:51"
34;846;"2017-09-22 10:28:51"
34;853;"2017-09-22 10:28:51"
34;929;"2017-09-22 10:28:51"
34;950;"2017-09-22 10:28:51"
34;971;"2017-09-22 10:28:51"
35;10;"2017-09-22 10:28:51"
35;35;"2017-09-22 10:28:51"
35;52;"2017-09-22 10:28:51"
35;201;"2017-09-22 10:28:51"
35;256;"2017-09-22 10:28:51"
35;389;"2017-09-22 10:28:51"
35;589;"2017-09-22 10:28:51"
35;612;"2017-09-22 10:28:51"
35;615;"2017-09-22 10:28:51"
35;707;"2017-09-22 10:28:51"
35;732;"2017-09-22 10:28:51"
35;738;"2017-09-22 10:28:51"
35;748;"2017-09-22 10:28:51"
35;817;"2017-09-22 10:28:51"
35;914;"2017-09-22 10:28:51"
36;15;"2017-09-22 10:28:51"
36;81;"2017-09-22 10:28:51"
36;171;"2017-09-22 10:28:51"
36;231;"2017-09-22 10:28:51"
36;245;"2017-09-22 10:28:51"
36;283;"2017-09-22 10:28:51"
36;380;"2017-09-22 10:28:51"
36;381;"2017-09-22 10:28:51"
36;387;"2017-09-22 10:28:51"
36;390;"2017-09-22 10:28:51"
36;410;"2017-09-22 10:28:51"
36;426;"2017-09-22 10:28:51"
36;427;"2017-09-22 10:28:51"
36;453;"2017-09-22 10:28:51"
36;466;"2017-09-22 10:28:51"
36;484;"2017-09-22 10:28:51"
36;493;"2017-09-22 10:28:51"
36;499;"2017-09-22 10:28:51"
36;569;"2017-09-22 10:28:51"
36;590;"2017-09-22 10:28:51"
36;600;"2017-09-22 10:28:51"
36;714;"2017-09-22 10:28:51"
36;715;"2017-09-22 10:28:51"
36;716;"2017-09-22 10:28:51"
36;731;"2017-09-22 10:28:51"
36;875;"2017-09-22 10:28:51"
36;915;"2017-09-22 10:28:51"
36;931;"2017-09-22 10:28:51"
36;956;"2017-09-22 10:28:51"
37;10;"2017-09-22 10:28:51"
37;12;"2017-09-22 10:28:51"
37;19;"2017-09-22 10:28:51"
37;118;"2017-09-22 10:28:51"
37;119;"2017-09-22 10:28:51"
37;122;"2017-09-22 10:28:51"
37;146;"2017-09-22 10:28:51"
37;204;"2017-09-22 10:28:51"
37;253;"2017-09-22 10:28:51"
37;260;"2017-09-22 10:28:51"
37;277;"2017-09-22 10:28:51"
37;317;"2017-09-22 10:28:51"
37;467;"2017-09-22 10:28:51"
37;477;"2017-09-22 10:28:51"
37;485;"2017-09-22 10:28:51"
37;508;"2017-09-22 10:28:51"
37;529;"2017-09-22 10:28:51"
37;553;"2017-09-22 10:28:51"
37;555;"2017-09-22 10:28:51"
37;572;"2017-09-22 10:28:51"
37;588;"2017-09-22 10:28:51"
37;662;"2017-09-22 10:28:51"
37;663;"2017-09-22 10:28:51"
37;694;"2017-09-22 10:28:51"
37;697;"2017-09-22 10:28:51"
37;785;"2017-09-22 10:28:51"
37;839;"2017-09-22 10:28:51"
37;840;"2017-09-22 10:28:51"
37;853;"2017-09-22 10:28:51"
37;900;"2017-09-22 10:28:51"
37;925;"2017-09-22 10:28:51"
37;963;"2017-09-22 10:28:51"
37;966;"2017-09-22 10:28:51"
37;989;"2017-09-22 10:28:51"
37;997;"2017-09-22 10:28:51"
38;24;"2017-09-22 10:28:51"
38;111;"2017-09-22 10:28:51"
38;160;"2017-09-22 10:28:51"
38;176;"2017-09-22 10:28:51"
38;223;"2017-09-22 10:28:51"
38;241;"2017-09-22 10:28:51"
38;274;"2017-09-22 10:28:51"
38;335;"2017-09-22 10:28:51"
38;338;"2017-09-22 10:28:51"
38;353;"2017-09-22 10:28:51"
38;448;"2017-09-22 10:28:51"
38;450;"2017-09-22 10:28:51"
38;458;"2017-09-22 10:28:51"
38;501;"2017-09-22 10:28:51"
38;516;"2017-09-22 10:28:51"
38;547;"2017-09-22 10:28:51"
38;583;"2017-09-22 10:28:51"
38;618;"2017-09-22 10:28:51"
38;619;"2017-09-22 10:28:51"
38;705;"2017-09-22 10:28:51"
38;793;"2017-09-22 10:28:51"
38;827;"2017-09-22 10:28:51"
38;839;"2017-09-22 10:28:51"
38;853;"2017-09-22 10:28:51"
38;876;"2017-09-22 10:28:51"
39;71;"2017-09-22 10:28:51"
39;73;"2017-09-22 10:28:51"
39;168;"2017-09-22 10:28:51"
39;203;"2017-09-22 10:28:51"
39;222;"2017-09-22 10:28:51"
39;290;"2017-09-22 10:28:51"
39;293;"2017-09-22 10:28:51"
39;320;"2017-09-22 10:28:51"
39;415;"2017-09-22 10:28:51"
39;425;"2017-09-22 10:28:51"
39;431;"2017-09-22 10:28:51"
39;456;"2017-09-22 10:28:51"
39;476;"2017-09-22 10:28:51"
39;559;"2017-09-22 10:28:51"
39;587;"2017-09-22 10:28:51"
39;598;"2017-09-22 10:28:51"
39;606;"2017-09-22 10:28:51"
39;648;"2017-09-22 10:28:51"
39;683;"2017-09-22 10:28:51"
39;689;"2017-09-22 10:28:51"
39;696;"2017-09-22 10:28:51"
39;700;"2017-09-22 10:28:51"
39;703;"2017-09-22 10:28:51"
39;736;"2017-09-22 10:28:51"
39;772;"2017-09-22 10:28:51"
39;815;"2017-09-22 10:28:51"
39;831;"2017-09-22 10:28:51"
39;920;"2017-09-22 10:28:51"
40;1;"2017-09-22 10:28:51"
40;11;"2017-09-22 10:28:51"
40;34;"2017-09-22 10:28:51"
40;107;"2017-09-22 10:28:51"
40;128;"2017-09-22 10:28:51"
40;163;"2017-09-22 10:28:51"
40;177;"2017-09-22 10:28:51"
40;223;"2017-09-22 10:28:51"
40;233;"2017-09-22 10:28:51"
40;326;"2017-09-22 10:28:51"
40;374;"2017-09-22 10:28:51"
40;394;"2017-09-22 10:28:51"
40;396;"2017-09-22 10:28:51"
40;463;"2017-09-22 10:28:51"
40;466;"2017-09-22 10:28:51"
40;494;"2017-09-22 10:28:51"
40;521;"2017-09-22 10:28:51"
40;723;"2017-09-22 10:28:51"
40;737;"2017-09-22 10:28:51"
40;744;"2017-09-22 10:28:51"
40;747;"2017-09-22 10:28:51"
40;754;"2017-09-22 10:28:51"
40;799;"2017-09-22 10:28:51"
40;835;"2017-09-22 10:28:51"
40;868;"2017-09-22 10:28:51"
40;869;"2017-09-22 10:28:51"
40;887;"2017-09-22 10:28:51"
40;933;"2017-09-22 10:28:51"
40;938;"2017-09-22 10:28:51"
41;4;"2017-09-22 10:28:51"
41;60;"2017-09-22 10:28:51"
41;69;"2017-09-22 10:28:51"
41;86;"2017-09-22 10:28:51"
41;100;"2017-09-22 10:28:51"
41;150;"2017-09-22 10:28:51"
41;159;"2017-09-22 10:28:51"
41;194;"2017-09-22 10:28:51"
41;203;"2017-09-22 10:28:51"
41;212;"2017-09-22 10:28:51"
41;230;"2017-09-22 10:28:51"
41;249;"2017-09-22 10:28:51"
41;252;"2017-09-22 10:28:51"
41;305;"2017-09-22 10:28:51"
41;336;"2017-09-22 10:28:51"
41;383;"2017-09-22 10:28:51"
41;544;"2017-09-22 10:28:51"
41;596;"2017-09-22 10:28:51"
41;657;"2017-09-22 10:28:51"
41;674;"2017-09-22 10:28:51"
41;678;"2017-09-22 10:28:51"
41;721;"2017-09-22 10:28:51"
41;724;"2017-09-22 10:28:51"
41;779;"2017-09-22 10:28:51"
41;784;"2017-09-22 10:28:51"
41;799;"2017-09-22 10:28:51"
41;894;"2017-09-22 10:28:51"
41;912;"2017-09-22 10:28:51"
41;942;"2017-09-22 10:28:51"
42;24;"2017-09-22 10:28:51"
42;139;"2017-09-22 10:28:51"
42;309;"2017-09-22 10:28:51"
42;320;"2017-09-22 10:28:51"
42;333;"2017-09-22 10:28:51"
42;500;"2017-09-22 10:28:51"
42;502;"2017-09-22 10:28:51"
42;505;"2017-09-22 10:28:51"
42;527;"2017-09-22 10:28:51"
42;535;"2017-09-22 10:28:51"
42;546;"2017-09-22 10:28:51"
42;568;"2017-09-22 10:28:51"
42;648;"2017-09-22 10:28:51"
42;665;"2017-09-22 10:28:51"
42;673;"2017-09-22 10:28:51"
42;687;"2017-09-22 10:28:51"
42;713;"2017-09-22 10:28:51"
42;738;"2017-09-22 10:28:51"
42;798;"2017-09-22 10:28:51"
42;861;"2017-09-22 10:28:51"
42;865;"2017-09-22 10:28:51"
42;867;"2017-09-22 10:28:51"
42;876;"2017-09-22 10:28:51"
42;890;"2017-09-22 10:28:51"
42;907;"2017-09-22 10:28:51"
42;922;"2017-09-22 10:28:51"
42;932;"2017-09-22 10:28:51"
43;19;"2017-09-22 10:28:51"
43;42;"2017-09-22 10:28:51"
43;56;"2017-09-22 10:28:51"
43;89;"2017-09-22 10:28:51"
43;105;"2017-09-22 10:28:51"
43;147;"2017-09-22 10:28:51"
43;161;"2017-09-22 10:28:51"
43;180;"2017-09-22 10:28:51"
43;239;"2017-09-22 10:28:51"
43;276;"2017-09-22 10:28:51"
43;330;"2017-09-22 10:28:51"
43;344;"2017-09-22 10:28:51"
43;359;"2017-09-22 10:28:51"
43;377;"2017-09-22 10:28:51"
43;410;"2017-09-22 10:28:51"
43;462;"2017-09-22 10:28:51"
43;533;"2017-09-22 10:28:51"
43;598;"2017-09-22 10:28:51"
43;605;"2017-09-22 10:28:51"
43;608;"2017-09-22 10:28:51"
43;621;"2017-09-22 10:28:51"
43;753;"2017-09-22 10:28:51"
43;827;"2017-09-22 10:28:51"
43;833;"2017-09-22 10:28:51"
43;917;"2017-09-22 10:28:51"
43;958;"2017-09-22 10:28:51"
44;58;"2017-09-22 10:28:51"
44;84;"2017-09-22 10:28:51"
44;88;"2017-09-22 10:28:51"
44;94;"2017-09-22 10:28:51"
44;109;"2017-09-22 10:28:51"
44;176;"2017-09-22 10:28:51"
44;242;"2017-09-22 10:28:51"
44;273;"2017-09-22 10:28:51"
44;322;"2017-09-22 10:28:51"
44;420;"2017-09-22 10:28:51"
44;434;"2017-09-22 10:28:51"
44;490;"2017-09-22 10:28:51"
44;591;"2017-09-22 10:28:51"
44;598;"2017-09-22 10:28:51"
44;604;"2017-09-22 10:28:51"
44;699;"2017-09-22 10:28:51"
44;751;"2017-09-22 10:28:51"
44;784;"2017-09-22 10:28:51"
44;825;"2017-09-22 10:28:51"
44;854;"2017-09-22 10:28:51"
44;875;"2017-09-22 10:28:51"
44;878;"2017-09-22 10:28:51"
44;883;"2017-09-22 10:28:51"
44;896;"2017-09-22 10:28:51"
44;902;"2017-09-22 10:28:51"
44;937;"2017-09-22 10:28:51"
44;944;"2017-09-22 10:28:51"
44;952;"2017-09-22 10:28:51"
44;982;"2017-09-22 10:28:51"
44;998;"2017-09-22 10:28:51"
45;18;"2017-09-22 10:28:51"
45;65;"2017-09-22 10:28:51"
45;66;"2017-09-22 10:28:51"
45;115;"2017-09-22 10:28:51"
45;117;"2017-09-22 10:28:51"
45;164;"2017-09-22 10:28:51"
45;187;"2017-09-22 10:28:51"
45;198;"2017-09-22 10:28:51"
45;219;"2017-09-22 10:28:51"
45;330;"2017-09-22 10:28:51"
45;407;"2017-09-22 10:28:51"
45;416;"2017-09-22 10:28:51"
45;463;"2017-09-22 10:28:51"
45;467;"2017-09-22 10:28:51"
45;484;"2017-09-22 10:28:51"
45;502;"2017-09-22 10:28:51"
45;503;"2017-09-22 10:28:51"
45;508;"2017-09-22 10:28:51"
45;537;"2017-09-22 10:28:51"
45;680;"2017-09-22 10:28:51"
45;714;"2017-09-22 10:28:51"
45;767;"2017-09-22 10:28:51"
45;778;"2017-09-22 10:28:51"
45;797;"2017-09-22 10:28:51"
45;810;"2017-09-22 10:28:51"
45;895;"2017-09-22 10:28:51"
45;900;"2017-09-22 10:28:51"
45;901;"2017-09-22 10:28:51"
45;920;"2017-09-22 10:28:51"
45;925;"2017-09-22 10:28:51"
45;975;"2017-09-22 10:28:51"
45;978;"2017-09-22 10:28:51"
46;38;"2017-09-22 10:28:51"
46;51;"2017-09-22 10:28:51"
46;174;"2017-09-22 10:28:51"
46;254;"2017-09-22 10:28:51"
46;296;"2017-09-22 10:28:51"
46;319;"2017-09-22 10:28:51"
46;407;"2017-09-22 10:28:51"
46;448;"2017-09-22 10:28:51"
46;456;"2017-09-22 10:28:51"
46;463;"2017-09-22 10:28:51"
46;478;"2017-09-22 10:28:51"
46;538;"2017-09-22 10:28:51"
46;540;"2017-09-22 10:28:51"
46;567;"2017-09-22 10:28:51"
46;731;"2017-09-22 10:28:51"
46;766;"2017-09-22 10:28:51"
46;768;"2017-09-22 10:28:51"
46;820;"2017-09-22 10:28:51"
46;829;"2017-09-22 10:28:51"
46;830;"2017-09-22 10:28:51"
46;836;"2017-09-22 10:28:51"
46;889;"2017-09-22 10:28:51"
46;980;"2017-09-22 10:28:51"
46;991;"2017-09-22 10:28:51"
47;25;"2017-09-22 10:28:51"
47;36;"2017-09-22 10:28:51"
47;53;"2017-09-22 10:28:51"
47;67;"2017-09-22 10:28:51"
47;172;"2017-09-22 10:28:51"
47;233;"2017-09-22 10:28:51"
47;273;"2017-09-22 10:28:51"
47;351;"2017-09-22 10:28:51"
47;385;"2017-09-22 10:28:51"
47;484;"2017-09-22 10:28:51"
47;508;"2017-09-22 10:28:51"
47;576;"2017-09-22 10:28:51"
47;670;"2017-09-22 10:28:51"
47;734;"2017-09-22 10:28:51"
47;737;"2017-09-22 10:28:51"
47;770;"2017-09-22 10:28:51"
47;777;"2017-09-22 10:28:51"
47;787;"2017-09-22 10:28:51"
47;790;"2017-09-22 10:28:51"
47;913;"2017-09-22 10:28:51"
47;923;"2017-09-22 10:28:51"
47;924;"2017-09-22 10:28:51"
47;944;"2017-09-22 10:28:51"
47;973;"2017-09-22 10:28:51"
48;99;"2017-09-22 10:28:51"
48;101;"2017-09-22 10:28:51"
48;134;"2017-09-22 10:28:51"
48;150;"2017-09-22 10:28:51"
48;164;"2017-09-22 10:28:51"
48;211;"2017-09-22 10:28:51"
48;245;"2017-09-22 10:28:51"
48;267;"2017-09-22 10:28:51"
48;287;"2017-09-22 10:28:51"
48;295;"2017-09-22 10:28:51"
48;312;"2017-09-22 10:28:51"
48;315;"2017-09-22 10:28:51"
48;345;"2017-09-22 10:28:51"
48;349;"2017-09-22 10:28:51"
48;428;"2017-09-22 10:28:51"
48;506;"2017-09-22 10:28:51"
48;545;"2017-09-22 10:28:51"
48;559;"2017-09-22 10:28:51"
48;570;"2017-09-22 10:28:51"
48;599;"2017-09-22 10:28:51"
48;645;"2017-09-22 10:28:51"
48;705;"2017-09-22 10:28:51"
48;757;"2017-09-22 10:28:51"
48;792;"2017-09-22 10:28:51"
48;922;"2017-09-22 10:28:51"
48;926;"2017-09-22 10:28:51"
49;31;"2017-09-22 10:28:51"
49;151;"2017-09-22 10:28:51"
49;195;"2017-09-22 10:28:51"
49;207;"2017-09-22 10:28:51"
49;250;"2017-09-22 10:28:51"
49;282;"2017-09-22 10:28:51"
49;348;"2017-09-22 10:28:51"
49;391;"2017-09-22 10:28:51"
49;400;"2017-09-22 10:28:51"
49;407;"2017-09-22 10:28:51"
49;423;"2017-09-22 10:28:51"
49;433;"2017-09-22 10:28:51"
49;469;"2017-09-22 10:28:51"
49;506;"2017-09-22 10:28:51"
49;542;"2017-09-22 10:28:51"
49;558;"2017-09-22 10:28:51"
49;579;"2017-09-22 10:28:51"
49;595;"2017-09-22 10:28:51"
49;662;"2017-09-22 10:28:51"
49;709;"2017-09-22 10:28:51"
49;716;"2017-09-22 10:28:51"
49;725;"2017-09-22 10:28:51"
49;729;"2017-09-22 10:28:51"
49;811;"2017-09-22 10:28:51"
49;927;"2017-09-22 10:28:51"
49;977;"2017-09-22 10:28:51"
49;980;"2017-09-22 10:28:51"
50;111;"2017-09-22 10:28:51"
50;178;"2017-09-22 10:28:51"
50;243;"2017-09-22 10:28:51"
50;248;"2017-09-22 10:28:51"
50;274;"2017-09-22 10:28:51"
50;288;"2017-09-22 10:28:51"
50;303;"2017-09-22 10:28:51"
50;306;"2017-09-22 10:28:51"
50;327;"2017-09-22 10:28:51"
50;372;"2017-09-22 10:28:51"
50;401;"2017-09-22 10:28:51"
50;417;"2017-09-22 10:28:51"
50;420;"2017-09-22 10:28:51"
50;437;"2017-09-22 10:28:51"
50;476;"2017-09-22 10:28:51"
50;504;"2017-09-22 10:28:51"
50;520;"2017-09-22 10:28:51"
50;552;"2017-09-22 10:28:51"
50;591;"2017-09-22 10:28:51"
50;621;"2017-09-22 10:28:51"
50;632;"2017-09-22 10:28:51"
50;645;"2017-09-22 10:28:51"
50;672;"2017-09-22 10:28:51"
50;717;"2017-09-22 10:28:51"
50;732;"2017-09-22 10:28:51"
50;795;"2017-09-22 10:28:51"
50;829;"2017-09-22 10:28:51"
50;840;"2017-09-22 10:28:51"
50;897;"2017-09-22 10:28:51"
50;918;"2017-09-22 10:28:51"
50;924;"2017-09-22 10:28:51"
50;957;"2017-09-22 10:28:51"
51;5;"2017-09-22 10:28:51"
51;63;"2017-09-22 10:28:51"
51;103;"2017-09-22 10:28:51"
51;112;"2017-09-22 10:28:51"
51;121;"2017-09-22 10:28:51"
51;153;"2017-09-22 10:28:51"
51;395;"2017-09-22 10:28:51"
51;408;"2017-09-22 10:28:51"
51;420;"2017-09-22 10:28:51"
51;461;"2017-09-22 10:28:51"
51;490;"2017-09-22 10:28:51"
51;525;"2017-09-22 10:28:51"
51;627;"2017-09-22 10:28:51"
51;678;"2017-09-22 10:28:51"
51;733;"2017-09-22 10:28:51"
51;734;"2017-09-22 10:28:51"
51;737;"2017-09-22 10:28:51"
51;750;"2017-09-22 10:28:51"
51;847;"2017-09-22 10:28:51"
51;891;"2017-09-22 10:28:51"
51;895;"2017-09-22 10:28:51"
51;940;"2017-09-22 10:28:51"
51;974;"2017-09-22 10:28:51"
51;990;"2017-09-22 10:28:51"
51;993;"2017-09-22 10:28:51"
52;20;"2017-09-22 10:28:51"
52;92;"2017-09-22 10:28:51"
52;96;"2017-09-22 10:28:51"
52;108;"2017-09-22 10:28:51"
52;203;"2017-09-22 10:28:51"
52;249;"2017-09-22 10:28:51"
52;341;"2017-09-22 10:28:51"
52;376;"2017-09-22 10:28:51"
52;388;"2017-09-22 10:28:51"
52;407;"2017-09-22 10:28:51"
52;424;"2017-09-22 10:28:51"
52;474;"2017-09-22 10:28:51"
52;515;"2017-09-22 10:28:51"
52;517;"2017-09-22 10:28:51"
52;584;"2017-09-22 10:28:51"
52;596;"2017-09-22 10:28:51"
52;664;"2017-09-22 10:28:51"
52;675;"2017-09-22 10:28:51"
52;689;"2017-09-22 10:28:51"
52;714;"2017-09-22 10:28:51"
52;812;"2017-09-22 10:28:51"
52;878;"2017-09-22 10:28:51"
52;879;"2017-09-22 10:28:51"
52;915;"2017-09-22 10:28:51"
52;951;"2017-09-22 10:28:51"
52;999;"2017-09-22 10:28:51"
53;1;"2017-09-22 10:28:51"
53;9;"2017-09-22 10:28:51"
53;51;"2017-09-22 10:28:51"
53;58;"2017-09-22 10:28:51"
53;109;"2017-09-22 10:28:51"
53;122;"2017-09-22 10:28:51"
53;126;"2017-09-22 10:28:51"
53;181;"2017-09-22 10:28:51"
53;256;"2017-09-22 10:28:51"
53;268;"2017-09-22 10:28:51"
53;285;"2017-09-22 10:28:51"
53;307;"2017-09-22 10:28:51"
53;358;"2017-09-22 10:28:51"
53;386;"2017-09-22 10:28:51"
53;447;"2017-09-22 10:28:51"
53;465;"2017-09-22 10:28:51"
53;490;"2017-09-22 10:28:51"
53;492;"2017-09-22 10:28:51"
53;508;"2017-09-22 10:28:51"
53;518;"2017-09-22 10:28:51"
53;573;"2017-09-22 10:28:51"
53;576;"2017-09-22 10:28:51"
53;577;"2017-09-22 10:28:51"
53;697;"2017-09-22 10:28:51"
53;725;"2017-09-22 10:28:51"
53;727;"2017-09-22 10:28:51"
53;937;"2017-09-22 10:28:51"
53;947;"2017-09-22 10:28:51"
53;961;"2017-09-22 10:28:51"
53;980;"2017-09-22 10:28:51"
54;84;"2017-09-22 10:28:51"
54;129;"2017-09-22 10:28:51"
54;150;"2017-09-22 10:28:51"
54;184;"2017-09-22 10:28:51"
54;285;"2017-09-22 10:28:51"
54;292;"2017-09-22 10:28:51"
54;301;"2017-09-22 10:28:51"
54;348;"2017-09-22 10:28:51"
54;489;"2017-09-22 10:28:51"
54;510;"2017-09-22 10:28:51"
54;524;"2017-09-22 10:28:51"
54;546;"2017-09-22 10:28:51"
54;600;"2017-09-22 10:28:51"
54;636;"2017-09-22 10:28:51"
54;649;"2017-09-22 10:28:51"
54;658;"2017-09-22 10:28:51"
54;754;"2017-09-22 10:28:51"
54;764;"2017-09-22 10:28:51"
54;842;"2017-09-22 10:28:51"
54;858;"2017-09-22 10:28:51"
54;861;"2017-09-22 10:28:51"
54;913;"2017-09-22 10:28:51"
54;970;"2017-09-22 10:28:51"
54;988;"2017-09-22 10:28:51"
54;990;"2017-09-22 10:28:51"
55;8;"2017-09-22 10:28:51"
55;27;"2017-09-22 10:28:51"
55;75;"2017-09-22 10:28:51"
55;197;"2017-09-22 10:28:51"
55;307;"2017-09-22 10:28:51"
55;320;"2017-09-22 10:28:51"
55;340;"2017-09-22 10:28:51"
55;403;"2017-09-22 10:28:51"
55;485;"2017-09-22 10:28:51"
55;486;"2017-09-22 10:28:51"
55;603;"2017-09-22 10:28:51"
55;612;"2017-09-22 10:28:51"
55;620;"2017-09-22 10:28:51"
55;709;"2017-09-22 10:28:51"
55;776;"2017-09-22 10:28:51"
55;790;"2017-09-22 10:28:51"
55;815;"2017-09-22 10:28:51"
55;827;"2017-09-22 10:28:51"
55;930;"2017-09-22 10:28:51"
55;963;"2017-09-22 10:28:51"
56;63;"2017-09-22 10:28:51"
56;87;"2017-09-22 10:28:51"
56;226;"2017-09-22 10:28:51"
56;236;"2017-09-22 10:28:51"
56;298;"2017-09-22 10:28:51"
56;307;"2017-09-22 10:28:51"
56;354;"2017-09-22 10:28:51"
56;383;"2017-09-22 10:28:51"
56;417;"2017-09-22 10:28:51"
56;421;"2017-09-22 10:28:51"
56;457;"2017-09-22 10:28:51"
56;462;"2017-09-22 10:28:51"
56;474;"2017-09-22 10:28:51"
56;521;"2017-09-22 10:28:51"
56;593;"2017-09-22 10:28:51"
56;728;"2017-09-22 10:28:51"
56;750;"2017-09-22 10:28:51"
