"inventory_id";"film_id";"store_id";"last_update"
665;143;2;"2017-09-22 10:28:49"
666;145;2;"2017-09-22 10:28:49"
667;145;2;"2017-09-22 10:28:49"
668;145;2;"2017-09-22 10:28:49"
669;146;1;"2017-09-22 10:28:49"
670;146;1;"2017-09-22 10:28:49"
671;146;1;"2017-09-22 10:28:49"
672;147;1;"2017-09-22 10:28:49"
673;147;1;"2017-09-22 10:28:49"
674;147;1;"2017-09-22 10:28:49"
675;147;2;"2017-09-22 10:28:49"
676;147;2;"2017-09-22 10:28:49"
677;147;2;"2017-09-22 10:28:49"
678;149;1;"2017-09-22 10:28:49"
679;149;1;"2017-09-22 10:28:49"
680;149;1;"2017-09-22 10:28:49"
681;149;2;"2017-09-22 10:28:49"
682;149;2;"2017-09-22 10:28:49"
683;149;2;"2017-09-22 10:28:49"
684;150;1;"2017-09-22 10:28:49"
685;150;1;"2017-09-22 10:28:49"
686;150;2;"2017-09-22 10:28:49"
687;150;2;"2017-09-22 10:28:49"
688;150;2;"2017-09-22 10:28:49"
689;150;2;"2017-09-22 10:28:49"
690;151;1;"2017-09-22 10:28:49"
691;151;1;"2017-09-22 10:28:49"
692;151;2;"2017-09-22 10:28:49"
693;151;2;"2017-09-22 10:28:49"
694;152;1;"2017-09-22 10:28:49"
695;152;1;"2017-09-22 10:28:49"
696;152;1;"2017-09-22 10:28:49"
697;152;1;"2017-09-22 10:28:49"
698;153;1;"2017-09-22 10:28:49"
699;153;1;"2017-09-22 10:28:49"
700;153;1;"2017-09-22 10:28:49"
701;153;1;"2017-09-22 10:28:49"
702;154;1;"2017-09-22 10:28:49"
703;154;1;"2017-09-22 10:28:49"
704;154;1;"2017-09-22 10:28:49"
705;154;2;"2017-09-22 10:28:49"
706;154;2;"2017-09-22 10:28:49"
707;154;2;"2017-09-22 10:28:49"
708;154;2;"2017-09-22 10:28:49"
709;155;1;"2017-09-22 10:28:49"
710;155;1;"2017-09-22 10:28:49"
711;155;2;"2017-09-22 10:28:49"
712;155;2;"2017-09-22 10:28:49"
713;155;2;"2017-09-22 10:28:49"
714;156;2;"2017-09-22 10:28:49"
715;156;2;"2017-09-22 10:28:49"
716;157;2;"2017-09-22 10:28:49"
717;157;2;"2017-09-22 10:28:49"
718;157;2;"2017-09-22 10:28:49"
719;158;1;"2017-09-22 10:28:49"
720;158;1;"2017-09-22 10:28:49"
721;158;2;"2017-09-22 10:28:49"
722;158;2;"2017-09-22 10:28:49"
723;158;2;"2017-09-22 10:28:49"
724;159;1;"2017-09-22 10:28:49"
725;159;1;"2017-09-22 10:28:49"
726;159;1;"2017-09-22 10:28:49"
727;159;1;"2017-09-22 10:28:49"
728;159;2;"2017-09-22 10:28:49"
729;159;2;"2017-09-22 10:28:49"
730;159;2;"2017-09-22 10:28:49"
731;160;1;"2017-09-22 10:28:49"
732;160;1;"2017-09-22 10:28:49"
733;160;2;"2017-09-22 10:28:49"
734;160;2;"2017-09-22 10:28:49"
735;160;2;"2017-09-22 10:28:49"
736;161;1;"2017-09-22 10:28:49"
737;161;1;"2017-09-22 10:28:49"
738;162;1;"2017-09-22 10:28:49"
739;162;1;"2017-09-22 10:28:49"
740;162;1;"2017-09-22 10:28:49"
741;162;2;"2017-09-22 10:28:49"
742;162;2;"2017-09-22 10:28:49"
743;162;2;"2017-09-22 10:28:49"
744;162;2;"2017-09-22 10:28:49"
745;163;2;"2017-09-22 10:28:49"
746;163;2;"2017-09-22 10:28:49"
747;163;2;"2017-09-22 10:28:49"
748;164;1;"2017-09-22 10:28:49"
749;164;1;"2017-09-22 10:28:49"
750;164;2;"2017-09-22 10:28:49"
751;164;2;"2017-09-22 10:28:49"
752;164;2;"2017-09-22 10:28:49"
753;165;1;"2017-09-22 10:28:49"
754;165;1;"2017-09-22 10:28:49"
755;165;1;"2017-09-22 10:28:49"
756;165;2;"2017-09-22 10:28:49"
757;165;2;"2017-09-22 10:28:49"
758;166;1;"2017-09-22 10:28:49"
759;166;1;"2017-09-22 10:28:49"
760;166;1;"2017-09-22 10:28:49"
761;166;1;"2017-09-22 10:28:49"
762;166;2;"2017-09-22 10:28:49"
763;166;2;"2017-09-22 10:28:49"
764;167;1;"2017-09-22 10:28:49"
765;167;1;"2017-09-22 10:28:49"
766;167;1;"2017-09-22 10:28:49"
767;167;1;"2017-09-22 10:28:49"
768;167;2;"2017-09-22 10:28:49"
769;167;2;"2017-09-22 10:28:49"
770;167;2;"2017-09-22 10:28:49"
771;168;1;"2017-09-22 10:28:49"
772;168;1;"2017-09-22 10:28:49"
773;169;1;"2017-09-22 10:28:49"
774;169;1;"2017-09-22 10:28:49"
775;169;2;"2017-09-22 10:28:49"
776;169;2;"2017-09-22 10:28:49"
777;170;1;"2017-09-22 10:28:49"
778;170;1;"2017-09-22 10:28:49"
779;170;2;"2017-09-22 10:28:49"
780;170;2;"2017-09-22 10:28:49"
781;170;2;"2017-09-22 10:28:49"
782;170;2;"2017-09-22 10:28:49"
783;172;1;"2017-09-22 10:28:49"
784;172;1;"2017-09-22 10:28:49"
785;172;1;"2017-09-22 10:28:49"
786;172;1;"2017-09-22 10:28:49"
787;172;2;"2017-09-22 10:28:49"
788;172;2;"2017-09-22 10:28:49"
789;172;2;"2017-09-22 10:28:49"
790;173;1;"2017-09-22 10:28:49"
791;173;1;"2017-09-22 10:28:49"
792;173;1;"2017-09-22 10:28:49"
793;173;2;"2017-09-22 10:28:49"
794;173;2;"2017-09-22 10:28:49"
795;174;1;"2017-09-22 10:28:49"
796;174;1;"2017-09-22 10:28:49"
797;174;1;"2017-09-22 10:28:49"
798;174;1;"2017-09-22 10:28:49"
799;174;2;"2017-09-22 10:28:49"
800;174;2;"2017-09-22 10:28:49"
801;174;2;"2017-09-22 10:28:49"
802;174;2;"2017-09-22 10:28:49"
803;175;1;"2017-09-22 10:28:49"
804;175;1;"2017-09-22 10:28:49"
805;175;2;"2017-09-22 10:28:49"
806;175;2;"2017-09-22 10:28:49"
807;175;2;"2017-09-22 10:28:49"
808;176;1;"2017-09-22 10:28:49"
809;176;1;"2017-09-22 10:28:49"
810;176;2;"2017-09-22 10:28:49"
811;176;2;"2017-09-22 10:28:49"
812;176;2;"2017-09-22 10:28:49"
813;176;2;"2017-09-22 10:28:49"
814;177;2;"2017-09-22 10:28:49"
815;177;2;"2017-09-22 10:28:49"
816;177;2;"2017-09-22 10:28:49"
817;178;1;"2017-09-22 10:28:49"
818;178;1;"2017-09-22 10:28:49"
819;179;1;"2017-09-22 10:28:49"
820;179;1;"2017-09-22 10:28:49"
821;179;1;"2017-09-22 10:28:49"
822;179;1;"2017-09-22 10:28:49"
823;180;2;"2017-09-22 10:28:49"
824;180;2;"2017-09-22 10:28:49"
825;181;1;"2017-09-22 10:28:49"
826;181;1;"2017-09-22 10:28:49"
827;181;1;"2017-09-22 10:28:49"
828;181;2;"2017-09-22 10:28:49"
829;181;2;"2017-09-22 10:28:49"
830;181;2;"2017-09-22 10:28:49"
831;181;2;"2017-09-22 10:28:49"
832;182;1;"2017-09-22 10:28:49"
833;182;1;"2017-09-22 10:28:49"
834;183;1;"2017-09-22 10:28:49"
835;183;1;"2017-09-22 10:28:49"
836;183;1;"2017-09-22 10:28:49"
837;183;2;"2017-09-22 10:28:49"
838;183;2;"2017-09-22 10:28:49"
839;183;2;"2017-09-22 10:28:49"
840;184;1;"2017-09-22 10:28:49"
841;184;1;"2017-09-22 10:28:49"
842;184;2;"2017-09-22 10:28:49"
843;184;2;"2017-09-22 10:28:49"
844;184;2;"2017-09-22 10:28:49"
845;185;1;"2017-09-22 10:28:49"
846;185;1;"2017-09-22 10:28:49"
847;186;1;"2017-09-22 10:28:49"
848;186;1;"2017-09-22 10:28:49"
849;186;2;"2017-09-22 10:28:49"
850;186;2;"2017-09-22 10:28:49"
851;187;2;"2017-09-22 10:28:49"
852;187;2;"2017-09-22 10:28:49"
853;187;2;"2017-09-22 10:28:49"
854;188;1;"2017-09-22 10:28:49"
855;188;1;"2017-09-22 10:28:49"
856;188;1;"2017-09-22 10:28:49"
857;189;1;"2017-09-22 10:28:49"
858;189;1;"2017-09-22 10:28:49"
859;189;2;"2017-09-22 10:28:49"
860;189;2;"2017-09-22 10:28:49"
861;189;2;"2017-09-22 10:28:49"
862;189;2;"2017-09-22 10:28:49"
863;190;2;"2017-09-22 10:28:49"
864;190;2;"2017-09-22 10:28:49"
865;190;2;"2017-09-22 10:28:49"
866;190;2;"2017-09-22 10:28:49"
867;191;1;"2017-09-22 10:28:49"
868;191;1;"2017-09-22 10:28:49"
869;191;1;"2017-09-22 10:28:49"
870;191;2;"2017-09-22 10:28:49"
871;191;2;"2017-09-22 10:28:49"
872;191;2;"2017-09-22 10:28:49"
873;193;1;"2017-09-22 10:28:49"
874;193;1;"2017-09-22 10:28:49"
875;193;1;"2017-09-22 10:28:49"
876;193;1;"2017-09-22 10:28:49"
877;193;2;"2017-09-22 10:28:49"
878;193;2;"2017-09-22 10:28:49"
879;193;2;"2017-09-22 10:28:49"
880;193;2;"2017-09-22 10:28:49"
881;194;1;"2017-09-22 10:28:49"
882;194;1;"2017-09-22 10:28:49"
883;194;2;"2017-09-22 10:28:49"
884;194;2;"2017-09-22 10:28:49"
885;196;1;"2017-09-22 10:28:49"
886;196;1;"2017-09-22 10:28:49"
887;197;1;"2017-09-22 10:28:49"
888;197;1;"2017-09-22 10:28:49"
889;199;1;"2017-09-22 10:28:49"
890;199;1;"2017-09-22 10:28:49"
891;199;1;"2017-09-22 10:28:49"
892;199;1;"2017-09-22 10:28:49"
893;199;2;"2017-09-22 10:28:49"
894;199;2;"2017-09-22 10:28:49"
895;199;2;"2017-09-22 10:28:49"
896;199;2;"2017-09-22 10:28:49"
897;200;1;"2017-09-22 10:28:49"
898;200;1;"2017-09-22 10:28:49"
899;200;1;"2017-09-22 10:28:49"
900;200;1;"2017-09-22 10:28:49"
901;200;2;"2017-09-22 10:28:49"
902;200;2;"2017-09-22 10:28:49"
903;200;2;"2017-09-22 10:28:49"
904;200;2;"2017-09-22 10:28:49"
905;201;1;"2017-09-22 10:28:49"
906;201;1;"2017-09-22 10:28:49"
907;201;1;"2017-09-22 10:28:49"
908;201;1;"2017-09-22 10:28:49"
909;202;1;"2017-09-22 10:28:49"
910;202;1;"2017-09-22 10:28:49"
911;202;1;"2017-09-22 10:28:49"
912;203;2;"2017-09-22 10:28:49"
913;203;2;"2017-09-22 10:28:49"
914;203;2;"2017-09-22 10:28:49"
915;203;2;"2017-09-22 10:28:49"
916;204;1;"2017-09-22 10:28:49"
917;204;1;"2017-09-22 10:28:49"
918;204;1;"2017-09-22 10:28:49"
919;204;1;"2017-09-22 10:28:49"
920;204;2;"2017-09-22 10:28:49"
921;204;2;"2017-09-22 10:28:49"
922;205;1;"2017-09-22 10:28:49"
923;205;1;"2017-09-22 10:28:49"
924;205;1;"2017-09-22 10:28:49"
925;205;1;"2017-09-22 10:28:49"
926;206;1;"2017-09-22 10:28:49"
927;206;1;"2017-09-22 10:28:49"
928;206;1;"2017-09-22 10:28:49"
929;206;1;"2017-09-22 10:28:49"
930;206;2;"2017-09-22 10:28:49"
931;206;2;"2017-09-22 10:28:49"
932;206;2;"2017-09-22 10:28:49"
933;206;2;"2017-09-22 10:28:49"
934;207;1;"2017-09-22 10:28:49"
935;207;1;"2017-09-22 10:28:49"
936;207;1;"2017-09-22 10:28:49"
937;207;1;"2017-09-22 10:28:49"
938;208;1;"2017-09-22 10:28:49"
939;208;1;"2017-09-22 10:28:49"
940;208;1;"2017-09-22 10:28:49"
941;209;1;"2017-09-22 10:28:49"
942;209;1;"2017-09-22 10:28:49"
943;209;1;"2017-09-22 10:28:49"
944;209;1;"2017-09-22 10:28:49"
945;210;2;"2017-09-22 10:28:49"
946;210;2;"2017-09-22 10:28:49"
947;210;2;"2017-09-22 10:28:49"
948;211;1;"2017-09-22 10:28:49"
949;211;1;"2017-09-22 10:28:49"
950;212;1;"2017-09-22 10:28:49"
951;212;1;"2017-09-22 10:28:49"
952;212;1;"2017-09-22 10:28:49"
953;212;2;"2017-09-22 10:28:49"
954;212;2;"2017-09-22 10:28:49"
955;213;1;"2017-09-22 10:28:49"
956;213;1;"2017-09-22 10:28:49"
957;213;1;"2017-09-22 10:28:49"
958;213;1;"2017-09-22 10:28:49"
959;214;2;"2017-09-22 10:28:49"
960;214;2;"2017-09-22 10:28:49"
961;214;2;"2017-09-22 10:28:49"
962;214;2;"2017-09-22 10:28:49"
963;215;1;"2017-09-22 10:28:49"
964;215;1;"2017-09-22 10:28:49"
965;215;1;"2017-09-22 10:28:49"
966;215;2;"2017-09-22 10:28:49"
967;215;2;"2017-09-22 10:28:49"
968;215;2;"2017-09-22 10:28:49"
969;216;1;"2017-09-22 10:28:49"
970;216;1;"2017-09-22 10:28:49"
971;216;2;"2017-09-22 10:28:49"
972;216;2;"2017-09-22 10:28:49"
973;216;2;"2017-09-22 10:28:49"
974;218;1;"2017-09-22 10:28:49"
975;218;1;"2017-09-22 10:28:49"
976;218;1;"2017-09-22 10:28:49"
977;218;1;"2017-09-22 10:28:49"
978;218;2;"2017-09-22 10:28:49"
979;218;2;"2017-09-22 10:28:49"
980;218;2;"2017-09-22 10:28:49"
981;219;1;"2017-09-22 10:28:49"
982;219;1;"2017-09-22 10:28:49"
983;219;1;"2017-09-22 10:28:49"
984;219;1;"2017-09-22 10:28:49"
985;220;1;"2017-09-22 10:28:49"
986;220;1;"2017-09-22 10:28:49"
987;220;1;"2017-09-22 10:28:49"
988;220;1;"2017-09-22 10:28:49"
989;220;2;"2017-09-22 10:28:49"
990;220;2;"2017-09-22 10:28:49"
991;220;2;"2017-09-22 10:28:49"
992;220;2;"2017-09-22 10:28:49"
993;222;1;"2017-09-22 10:28:49"
994;222;1;"2017-09-22 10:28:49"
995;222;2;"2017-09-22 10:28:49"
996;222;2;"2017-09-22 10:28:49"
997;222;2;"2017-09-22 10:28:49"
998;222;2;"2017-09-22 10:28:49"
999;223;2;"2017-09-22 10:28:49"
1000;223;2;"2017-09-22 10:28:49"
1001;224;1;"2017-09-22 10:28:49"
1002;224;1;"2017-09-22 10:28:49"
1003;225;1;"2017-09-22 10:28:49"
1004;225;1;"2017-09-22 10:28:49"
1005;225;1;"2017-09-22 10:28:49"
1006;226;1;"2017-09-22 10:28:49"
1007;226;1;"2017-09-22 10:28:49"
1008;226;2;"2017-09-22 10:28:49"
1009;226;2;"2017-09-22 10:28:49"
1010;226;2;"2017-09-22 10:28:49"
1011;227;1;"2017-09-22 10:28:49"
1012;227;1;"2017-09-22 10:28:49"
1013;227;1;"2017-09-22 10:28:49"
1014;227;2;"2017-09-22 10:28:49"
1015;227;2;"2017-09-22 10:28:49"
1016;228;1;"2017-09-22 10:28:49"
1017;228;1;"2017-09-22 10:28:49"
1018;228;1;"2017-09-22 10:28:49"
1019;228;2;"2017-09-22 10:28:49"
1020;228;2;"2017-09-22 10:28:49"
1021;228;2;"2017-09-22 10:28:49"
1022;228;2;"2017-09-22 10:28:49"
1023;229;1;"2017-09-22 10:28:49"
1024;229;1;"2017-09-22 10:28:49"
1025;229;2;"2017-09-22 10:28:49"
1026;229;2;"2017-09-22 10:28:49"
1027;230;1;"2017-09-22 10:28:49"
1028;230;1;"2017-09-22 10:28:49"
1029;231;1;"2017-09-22 10:28:49"
1030;231;1;"2017-09-22 10:28:49"
1031;231;1;"2017-09-22 10:28:49"
1032;231;1;"2017-09-22 10:28:49"
1033;231;2;"2017-09-22 10:28:49"
1034;231;2;"2017-09-22 10:28:49"
1035;231;2;"2017-09-22 10:28:49"
1036;231;2;"2017-09-22 10:28:49"
1037;232;1;"2017-09-22 10:28:49"
1038;232;1;"2017-09-22 10:28:49"
1039;232;1;"2017-09-22 10:28:49"
1040;232;2;"2017-09-22 10:28:49"
1041;232;2;"2017-09-22 10:28:49"
1042;233;1;"2017-09-22 10:28:49"
1043;233;1;"2017-09-22 10:28:49"
1044;233;1;"2017-09-22 10:28:49"
1045;233;1;"2017-09-22 10:28:49"
1046;233;2;"2017-09-22 10:28:49"
1047;233;2;"2017-09-22 10:28:49"
1048;234;1;"2017-09-22 10:28:49"
1049;234;1;"2017-09-22 10:28:49"
1050;234;1;"2017-09-22 10:28:49"
1051;234;1;"2017-09-22 10:28:49"
1052;234;2;"2017-09-22 10:28:49"
1053;234;2;"2017-09-22 10:28:49"
1054;234;2;"2017-09-22 10:28:49"
1055;235;1;"2017-09-22 10:28:49"
1056;235;1;"2017-09-22 10:28:49"
1057;235;2;"2017-09-22 10:28:49"
1058;235;2;"2017-09-22 10:28:49"
1059;235;2;"2017-09-22 10:28:49"
1060;235;2;"2017-09-22 10:28:49"
1061;236;2;"2017-09-22 10:28:49"
1062;236;2;"2017-09-22 10:28:49"
1063;236;2;"2017-09-22 10:28:49"
1064;236;2;"2017-09-22 10:28:49"
1065;237;1;"2017-09-22 10:28:49"
1066;237;1;"2017-09-22 10:28:49"
1067;238;1;"2017-09-22 10:28:49"
1068;238;1;"2017-09-22 10:28:49"
1069;239;1;"2017-09-22 10:28:49"
1070;239;1;"2017-09-22 10:28:49"
1071;239;1;"2017-09-22 10:28:49"
1072;239;1;"2017-09-22 10:28:49"
1073;239;2;"2017-09-22 10:28:49"
1074;239;2;"2017-09-22 10:28:49"
1075;239;2;"2017-09-22 10:28:49"
1076;239;2;"2017-09-22 10:28:49"
1077;240;2;"2017-09-22 10:28:49"
1078;240;2;"2017-09-22 10:28:49"
1079;240;2;"2017-09-22 10:28:49"
1080;241;1;"2017-09-22 10:28:49"
1081;241;1;"2017-09-22 10:28:49"
1082;241;1;"2017-09-22 10:28:49"
1083;241;1;"2017-09-22 10:28:49"
1084;242;1;"2017-09-22 10:28:49"
1085;242;1;"2017-09-22 10:28:49"
1086;242;2;"2017-09-22 10:28:49"
1087;242;2;"2017-09-22 10:28:49"
1088;242;2;"2017-09-22 10:28:49"
1089;243;1;"2017-09-22 10:28:49"
1090;243;1;"2017-09-22 10:28:49"
1091;243;2;"2017-09-22 10:28:49"
1092;243;2;"2017-09-22 10:28:49"
1093;243;2;"2017-09-22 10:28:49"
1094;243;2;"2017-09-22 10:28:49"
1095;244;1;"2017-09-22 10:28:49"
1096;244;1;"2017-09-22 10:28:49"
1097;244;1;"2017-09-22 10:28:49"
1098;244;1;"2017-09-22 10:28:49"
1099;244;2;"2017-09-22 10:28:49"
1100;244;2;"2017-09-22 10:28:49"
1101;244;2;"2017-09-22 10:28:49"
1102;245;1;"2017-09-22 10:28:49"
1103;245;1;"2017-09-22 10:28:49"
1104;245;1;"2017-09-22 10:28:49"
1105;245;2;"2017-09-22 10:28:49"
1106;245;2;"2017-09-22 10:28:49"
1107;245;2;"2017-09-22 10:28:49"
1108;245;2;"2017-09-22 10:28:49"
1109;246;2;"2017-09-22 10:28:49"
1110;246;2;"2017-09-22 10:28:49"
1111;246;2;"2017-09-22 10:28:49"
1112;247;1;"2017-09-22 10:28:49"
1113;247;1;"2017-09-22 10:28:49"
1114;247;1;"2017-09-22 10:28:49"
1115;247;2;"2017-09-22 10:28:49"
1116;247;2;"2017-09-22 10:28:49"
1117;247;2;"2017-09-22 10:28:49"
1118;247;2;"2017-09-22 10:28:49"
1119;248;2;"2017-09-22 10:28:49"
1120;248;2;"2017-09-22 10:28:49"
1121;249;1;"2017-09-22 10:28:49"
1122;249;1;"2017-09-22 10:28:49"
1123;249;2;"2017-09-22 10:28:49"
1124;249;2;"2017-09-22 10:28:49"
1125;249;2;"2017-09-22 10:28:49"
1126;249;2;"2017-09-22 10:28:49"
1127;250;2;"2017-09-22 10:28:49"
1128;250;2;"2017-09-22 10:28:49"
1129;250;2;"2017-09-22 10:28:49"
1130;250;2;"2017-09-22 10:28:49"
1131;251;1;"2017-09-22 10:28:49"
1132;251;1;"2017-09-22 10:28:49"
1133;251;2;"2017-09-22 10:28:49"
1134;251;2;"2017-09-22 10:28:49"
1135;251;2;"2017-09-22 10:28:49"
1136;252;1;"2017-09-22 10:28:49"
1137;252;1;"2017-09-22 10:28:49"
1138;252;1;"2017-09-22 10:28:49"
1139;252;2;"2017-09-22 10:28:49"
1140;252;2;"2017-09-22 10:28:49"
1141;252;2;"2017-09-22 10:28:49"
1142;253;1;"2017-09-22 10:28:49"
1143;253;1;"2017-09-22 10:28:49"
1144;253;1;"2017-09-22 10:28:49"
1145;253;1;"2017-09-22 10:28:49"
1146;253;2;"2017-09-22 10:28:49"
1147;253;2;"2017-09-22 10:28:49"
1148;254;1;"2017-09-22 10:28:49"
1149;254;1;"2017-09-22 10:28:49"
1150;254;2;"2017-09-22 10:28:49"
1151;254;2;"2017-09-22 10:28:49"
1152;254;2;"2017-09-22 10:28:49"
1153;255;1;"2017-09-22 10:28:49"
1154;255;1;"2017-09-22 10:28:49"
1155;255;1;"2017-09-22 10:28:49"
1156;255;1;"2017-09-22 10:28:49"
1157;255;2;"2017-09-22 10:28:49"
1158;255;2;"2017-09-22 10:28:49"
1159;256;2;"2017-09-22 10:28:49"
1160;256;2;"2017-09-22 10:28:49"
1161;256;2;"2017-09-22 10:28:49"
1162;257;2;"2017-09-22 10:28:49"
1163;257;2;"2017-09-22 10:28:49"
1164;257;2;"2017-09-22 10:28:49"
1165;258;2;"2017-09-22 10:28:49"
1166;258;2;"2017-09-22 10:28:49"
1167;258;2;"2017-09-22 10:28:49"
1168;258;2;"2017-09-22 10:28:49"
1169;259;1;"2017-09-22 10:28:49"
1170;259;1;"2017-09-22 10:28:49"
1171;260;2;"2017-09-22 10:28:49"
1172;260;2;"2017-09-22 10:28:49"
1173;260;2;"2017-09-22 10:28:49"
1174;260;2;"2017-09-22 10:28:49"
1175;261;1;"2017-09-22 10:28:49"
1176;261;1;"2017-09-22 10:28:49"
1177;262;2;"2017-09-22 10:28:49"
1178;262;2;"2017-09-22 10:28:49"
1179;263;1;"2017-09-22 10:28:49"
1180;263;1;"2017-09-22 10:28:49"
1181;263;1;"2017-09-22 10:28:49"
1182;263;1;"2017-09-22 10:28:49"
1183;263;2;"2017-09-22 10:28:49"
1184;263;2;"2017-09-22 10:28:49"
1185;263;2;"2017-09-22 10:28:49"
1186;264;2;"2017-09-22 10:28:49"
1187;264;2;"2017-09-22 10:28:49"
1188;265;1;"2017-09-22 10:28:49"
1189;265;1;"2017-09-22 10:28:49"
1190;265;1;"2017-09-22 10:28:49"
1191;265;1;"2017-09-22 10:28:49"
1192;266;1;"2017-09-22 10:28:49"
1193;266;1;"2017-09-22 10:28:49"
1194;266;1;"2017-09-22 10:28:49"
1195;266;1;"2017-09-22 10:28:49"
1196;266;2;"2017-09-22 10:28:49"
1197;266;2;"2017-09-22 10:28:49"
1198;266;2;"2017-09-22 10:28:49"
1199;266;2;"2017-09-22 10:28:49"
1200;267;1;"2017-09-22 10:28:49"
1201;267;1;"2017-09-22 10:28:49"
1202;267;1;"2017-09-22 10:28:49"
1203;267;1;"2017-09-22 10:28:49"
1204;267;2;"2017-09-22 10:28:49"
1205;267;2;"2017-09-22 10:28:49"
1206;268;2;"2017-09-22 10:28:49"
1207;268;2;"2017-09-22 10:28:49"
1208;269;1;"2017-09-22 10:28:49"
1209;269;1;"2017-09-22 10:28:49"
1210;269;2;"2017-09-22 10:28:49"
1211;269;2;"2017-09-22 10:28:49"
1212;269;2;"2017-09-22 10:28:49"
1213;269;2;"2017-09-22 10:28:49"
1214;270;1;"2017-09-22 10:28:49"
1215;270;1;"2017-09-22 10:28:49"
1216;270;1;"2017-09-22 10:28:49"
1217;270;2;"2017-09-22 10:28:49"
1218;270;2;"2017-09-22 10:28:49"
1219;270;2;"2017-09-22 10:28:49"
1220;270;2;"2017-09-22 10:28:49"
1221;271;1;"2017-09-22 10:28:49"
1222;271;1;"2017-09-22 10:28:49"
1223;271;1;"2017-09-22 10:28:49"
1224;271;2;"2017-09-22 10:28:49"
1225;271;2;"2017-09-22 10:28:49"
1226;272;1;"2017-09-22 10:28:49"
1227;272;1;"2017-09-22 10:28:49"
1228;272;1;"2017-09-22 10:28:49"
1229;272;1;"2017-09-22 10:28:49"
1230;273;1;"2017-09-22 10:28:49"
1231;273;1;"2017-09-22 10:28:49"
1232;273;1;"2017-09-22 10:28:49"
1233;273;1;"2017-09-22 10:28:49"
1234;273;2;"2017-09-22 10:28:49"
1235;273;2;"2017-09-22 10:28:49"
1236;273;2;"2017-09-22 10:28:49"
1237;274;1;"2017-09-22 10:28:49"
1238;274;1;"2017-09-22 10:28:49"
1239;274;1;"2017-09-22 10:28:49"
1240;274;2;"2017-09-22 10:28:49"
1241;274;2;"2017-09-22 10:28:49"
1242;274;2;"2017-09-22 10:28:49"
1243;274;2;"2017-09-22 10:28:49"
1244;275;1;"2017-09-22 10:28:49"
1245;275;1;"2017-09-22 10:28:49"
1246;275;1;"2017-09-22 10:28:49"
1247;275;2;"2017-09-22 10:28:49"
1248;275;2;"2017-09-22 10:28:49"
1249;276;1;"2017-09-22 10:28:49"
1250;276;1;"2017-09-22 10:28:49"
1251;276;1;"2017-09-22 10:28:49"
1252;276;1;"2017-09-22 10:28:49"
1253;277;1;"2017-09-22 10:28:49"
1254;277;1;"2017-09-22 10:28:49"
1255;277;1;"2017-09-22 10:28:49"
1256;278;1;"2017-09-22 10:28:49"
1257;278;1;"2017-09-22 10:28:49"
1258;279;1;"2017-09-22 10:28:49"
1259;279;1;"2017-09-22 10:28:49"
1260;280;1;"2017-09-22 10:28:49"
1261;280;1;"2017-09-22 10:28:49"
1262;280;1;"2017-09-22 10:28:49"
1263;280;1;"2017-09-22 10:28:49"
1264;280;2;"2017-09-22 10:28:49"
1265;280;2;"2017-09-22 10:28:49"
1266;281;1;"2017-09-22 10:28:49"
1267;281;1;"2017-09-22 10:28:49"
1268;281;2;"2017-09-22 10:28:49"
1269;281;2;"2017-09-22 10:28:49"
1270;281;2;"2017-09-22 10:28:49"
1271;281;2;"2017-09-22 10:28:49"
1272;282;1;"2017-09-22 10:28:49"
1273;282;1;"2017-09-22 10:28:49"
1274;282;1;"2017-09-22 10:28:49"
1275;282;2;"2017-09-22 10:28:49"
1276;282;2;"2017-09-22 10:28:49"
1277;282;2;"2017-09-22 10:28:49"
1278;283;1;"2017-09-22 10:28:49"
1279;283;1;"2017-09-22 10:28:49"
1280;283;1;"2017-09-22 10:28:49"
1281;284;1;"2017-09-22 10:28:49"
1282;284;1;"2017-09-22 10:28:49"
1283;284;1;"2017-09-22 10:28:49"
1284;284;2;"2017-09-22 10:28:49"
1285;284;2;"2017-09-22 10:28:49"
1286;284;2;"2017-09-22 10:28:49"
1287;284;2;"2017-09-22 10:28:49"
1288;285;1;"2017-09-22 10:28:49"
1289;285;1;"2017-09-22 10:28:49"
1290;285;1;"2017-09-22 10:28:49"
1291;285;2;"2017-09-22 10:28:49"
1292;285;2;"2017-09-22 10:28:49"
1293;285;2;"2017-09-22 10:28:49"
1294;285;2;"2017-09-22 10:28:49"
1295;286;1;"2017-09-22 10:28:49"
1296;286;1;"2017-09-22 10:28:49"
1297;286;2;"2017-09-22 10:28:49"
1298;286;2;"2017-09-22 10:28:49"
1299;286;2;"2017-09-22 10:28:49"
1300;287;1;"2017-09-22 10:28:49"
1301;287;1;"2017-09-22 10:28:49"
1302;287;2;"2017-09-22 10:28:49"
1303;287;2;"2017-09-22 10:28:49"
1304;288;1;"2017-09-22 10:28:49"
1305;288;1;"2017-09-22 10:28:49"
1306;288;2;"2017-09-22 10:28:49"
1307;288;2;"2017-09-22 10:28:49"
1308;288;2;"2017-09-22 10:28:49"
1309;288;2;"2017-09-22 10:28:49"
1310;289;1;"2017-09-22 10:28:49"
1311;289;1;"2017-09-22 10:28:49"
1312;290;1;"2017-09-22 10:28:49"
1313;290;1;"2017-09-22 10:28:49"
1314;290;1;"2017-09-22 10:28:49"
